almaMmsId	hbzId	rpbId
990191737810206441	CT001003733	929t01040588
990191001480206441	CT001003321	929t01040592
990191058480206441	CT001003450	929t01040593
990191058500206441	CT001003451	929t01040594
990191557310206441	HT017247377	929t01040597
990183041990206441	CT001001647	929t01040600
990191661140206441	CT001003653	929t01040603
990183718780206441	CT001001867	929t01040604
990184105750206441	CT001001939	929t01040605
990190125920206441	HT017107871	929t01040606
990188251120206441	CT001002565	929t01040620
990183658120206441	CT001001843	929t01040621
990192609920206441	CT001003926	929t01040622
990184843910206441	CT001002090	929t01040624
990183109130206441	CT001001711	929t01040626
990186953060206441	CT001002188	929t01040634
990189249860206441	CT001002814	929t01040636
990192966070206441	CT001004113	929t01040641
990182971530206441	CT001001648	929t01040642
990191659610206441	CT001003654	929t01040648
990187309970206441	CT001002287	929t01040655
990187108730206441	CT001002245	929t01040656
990191658860206441	CT001003655	929t01040660
990189492920206441	CT001002940	929t01040661
990186751180206441	CT001002147	929t01040662
990188853800206441	CT001002706	929t01040663
990188714320206441	CT001002697	929t01040665
990189126900206441	CT001002781	929t01040671
990184403700206441	CT001001974	929t01040691
990188126750206441	CT001002506	929t01040692
990191844250206441	CT001003769	929t01040693
990192271480206441	CT001003855	929t01040695
990187592060206441	CT001002425	929t01040699
99370696006406441		929t01040707
990191658560206441	CT001003601	929t01040716
990191888330206441	CT001003770	929t01040721
990192726960206441	CT001003472	929t01040722
990190134500206441	HT017108731	929t01040723
990191888240206441	CT001003774	929t01040732
990184524620206441	HT016746825	929t01040735
990183495240206441	CT001001794	929t01040743
990190831690206441	CT001003365	929t01040744
990187609250206441	CT001002406	929t01040745
990192524570206441	CT001003978	929t01040763
990189841560206441	CT001002890	929t01040771
990190662530206441	CT001003327	929t01040775
990192754090206441	CT001004075	929t01040778
990191001510206441	CT001003425	929t01040780
990192524530206441	CT001003967	929t01040782
990188141250206441	CT001002549	929t01040787
990192463830206441	CT001003907	929t01040793
990190888520206441	CT001003386	929t01040794
990192652530206441	CT001003927	929t01040795
990187107470206441	HT016822250	929t01040808
990188373240206441	CT001002614	929t01040811
990191657090206441	CT001003629	929t01040812
990189969350206441	CT001003125	929t01040816
990186820730206441	CT001002146	929t01040843
990192652590206441	CT001003929	929t01040853
990190686240206441	CT001003342	929t01040859
990187087220206441	CT001001555	929t01040862
990190540180206441	CT001003309	929t01040870
990186680220206441	CT001002113	929t01040871
990182891730206441	CT001001633	929t01040872
990191685660206441	CT001002994	929t01040873
990192652550206441	CT001003928	929t01040875
990182850420206441	CT001001557	929t01040885
990191656560206441	CT001003620	929t01040886
990186857620206441	CT001002165	929t01040888
990190607420206441	CT001003328	929t01040891
990186953040206441	HT016806784	929t01040892
990188763990206441	CT001002718	929t01040895
990191975210206441	CT001003836	929t01040902
990184442580206441	CT001001943	929t01040919
990190312010206441	CT001003216	929t01040921
990191113990206441	CT001003487	929t01040927
990189549580206441	CT001002997	929t01040929
990184086630206441	CT001001935	929t01040936
990186873360206441	CT001002162	929t01040937
990184068640206441	CT001001933	929t01040938
990188157110206441	CT001002550	929t01040939
990183023860206441	CT001001674	929t01040940
990183718600206441	CT001001870	929t01040945
990184369180206441	CT001001954	929t01040946
990183295710206441	CT001001734	929t01040953
990184757090206441	CT001002060	929t01040954
990188207100206441	CT001002577	929t01040958
990189283420206441	CT001002859	929t01040959
990184741200206441	CT001002040	929t01040971
990192367120206441	CT001003887	929t01040972
990193293440206441	CT001004183	929t01040974
990190335770206441	CT001003249	929t01040976
990188750250206441	CT001002730	929t01040978
990191015150206441	CT001003434	929t01040979
990192539520206441	CT001003982	929t01040981
990183074040206441	CT001001680	929t01040986
990182311960206441	CT001001503	929t01040987
990192727060206441	CT001003427	929t01040989
990191659790206441	CT001003707	929t01040990
990192805330206441	CT001003785	929t01040991
990184775180206441	HT016771216	929t01040993
990189415820206441	CT001002896	929t01040994
990191658640206441	CT001003514	929t01040995
990192350770206441	CT001003883	929t01041030
990191001450206441	CT001002995	929t01041031
990192511250206441	CT001003957	929t01041032
990190848010206441	CT001003366	929t01041033
990183495280206441	CT001001796	929t01041035
990188371380206441	HT016945151	929t01041040
990183887540206441	CT001001910	929t01041062
990190335720206441	CT001003248	929t01041070
99370695975906441		929t01041072
990188870630206441	CT001002751	929t01041076
990187658670206441	CT001002444	929t01041077
990191844270206441	CT001003776	929t01041081
990186696310206441	CT001002121	929t01041084
990192435890206441	CT001003904	929t01041085
990190662630206441	CT001003064	929t01041086
990189969370206441	CT001003144	929t01041090
990193409300206441	CT001004189	929t01041096
990192966030206441	CT001004125	929t01041130
990188373270206441	CT001002613	929t01041134
990189152870206441	CT001002815	929t01041138
990187733150206441	CT001002440	929t01041139
990188421630206441	CT001002651	929t01041140
990189647470206441	CT001003013	929t01041147
990181595180206441	CT001001422	929t01041152
990190725120206441	HT017165468	929t01041187
990190725360206441	HT017165493	929t01041188
990190725920206441	HT017165549	929t01041189
990190726690206441	HT017165627	929t01041190
990190727460206441	HT017165706	929t01041191
990194017670206441	CT001004319	929t01044408
990194429630206441	CT001004526	929t01044414
990194118020206441	CT001004365	929t01044420
990193621730206441	CT001002585	929t01044434
990195301040206441	CT001004650	929t01044442
990195281920206441	CT001004708	929t01044448
990189112440206441	CT001002789	929t01044459
990193910070206441	CT001004314	929t01044460
990195106380206441	CT001003826	929t01044476
990193910080206441	CT001004315	929t01044488
990187253520206441	CT001002300	929t01044489
990194759680206441	CT001004607	929t01044490
990187810990206441	CT001002481	929t01044508
990194231620206441	CT001004493	929t01044512
990194457910206441	CT001004532	929t01044513
990194458170206441	CT001004531	929t01044514
990194562660206441	CT001004559	929t01044536
990187173350206441	CT001002259	929t01044543
990187027550206441	CT001002210	929t01044552
990194516880206441	CT001004544	929t01044559
990195301020206441	CT001004722	929t01044560
990193910160206441	CT001004278	929t01044561
990194142870206441	CT001004366	929t01044566
990196041310206441	CT001004767	929t01044651
990194017830206441	CT001004324	929t01044657
990194074790206441	CT001004353	929t01044662
990194281120206441	CT001004505	929t01044665
990195106350206441	CT001003822	929t01044671
990195106260206441	CT001003815	929t01044672
990195106340206441	CT001003821	929t01044673
990195106330206441	CT001003817	929t01044674
990195106360206441	CT001003823	929t01044675
990195106370206441	CT001003825	929t01044676
990195106390206441	CT001003829	929t01044677
990187027280206441	CT001002202	929t01044699
990187152090206441	CT001002241	929t01044711
990193391030206441	CT001004190	929t01044720
990194030650206441	CT001004345	929t01044722
990194880030206441	CT001004611	929t01044729
990194017790206441	CT001004320	929t01044736
990188534240206441	CT001002673	929t01044737
990194880130206441	CT001004645	929t01044743
990190701890206441	CT001003346	929t01044745
990194669340206441	CT001004576	929t01044751
990187810970206441	CT001002482	929t01044771
990194850280206441	CT001004631	929t01044779
99370683584806441		929t01044786
990193742620206441	CT001004259	929t01044788
990194030750206441	CT001004337	929t01044792
990194017840206441	CT001004325	929t01044793
99370697499206441		929t01044794
990187272390206441	CT001002275	929t01044803
990186838720206441	CT001002137	929t01044823
990189229290206441	CT001002835	929t01044829
990189205760206441	CT001002797	929t01044846
990188141290206441	CT001002526	929t01044851
990187992600206441	CT001002527	929t01044852
990194930900206441	CT001004643	929t01044862
990195106280206441	CT001003816	929t01044863
990192739370206441	CT001004055	929t01044865
990195218010206441	CT001004686	929t01044878
990194183570206441	CT001004387	929t01044892
990195333100206441	CT001004724	929t01044900
990194030740206441	CT001004336	929t01044919
990188110790206441	CT001002542	929t01044920
990188140910206441	CT001002553	929t01044921
990187520250206441	CT001002415	929t01044923
990193910140206441	CT001004275	929t01044925
990187810980206441	CT001002480	929t01044936
990193676060206441	HT017454896	929t01044941
990187253420206441	CT001002252	929t01044948
990187538150206441	CT001002418	929t01044950
990194074780206441	CT001004352	929t01044951
990194850260206441	CT001004629	929t01044958
990193621580206441	HT017449434	929t01044963
990187824640206441	CT001002491	929t01044973
990194629010206441	CT001004579	929t01044978
990194086990206441	CT001004349	929t01044988
990194930970206441	CT001004655	929t01044992
990194500760206441	CT001004542	929t01044997
990194001830206441	CT001004344	929t01045013
990195106270206441	CT001003814	929t01045019
990194231520206441	CT001004496	929t01045027
990187422170206441	CT001002369	929t01045028
990194593770206441	CT001004561	929t01045043
990195369680206441	CT001004755	929t01045055
990195369690206441	CT001004756	929t01045056
990190519990206441	HT017145512	929t01045077
990196904440206441	CT001004846	929t01045304
990197051430206441	CT001004875	929t01045318
990197003070206441	CT001004865	929t01045320
990196871440206441	CT001004808	929t01045323
990197312000206441	HT017692170	929t01045343
990196250660206441	CT001004780	929t01045346
990196774740206441	CT001004803	929t01045347
990196774770206441	CT001004805	929t01045349
990196774780206441	CT001004806	929t01045350
990197517550206441	CT001004376	929t01045351
990197035390206441	CT001004870	929t01045352
990196905720206441	CT001004844	929t01045354
990197518020206441	CT001004958	929t01045358
990197003060206441	CT001004817	929t01045363
990197841360206441	HT017723169	929t01045368
990197003020206441	CT001004859	929t01045369
990197328240206441	CT001004927	929t01045378
990196871480206441	CT001004826	929t01045416
990197083790206441	CT001004739	929t01045417
990196250670206441	CT001004781	929t01045418
990196808780206441	CT001004813	929t01045420
990197567200206441	CT001004942	929t01045424
990196732530206441	CT001004734	929t01045428
990196871410206441	CT001004812	929t01045430
990196250820206441	CT001004782	929t01045442
990197202450206441	CT001004885	929t01045446
990197395730206441	CT001004934	929t01045462
990196923690206441	CT001004835	929t01045463
990197247450206441	CT001004888	929t01045464
990197003050206441	CT001004820	929t01045467
990197486010206441	CT001004937	929t01045469
990197067450206441	CT001004886	929t01045470
990197855170206441	CT001004978	929t01045497
990197159280206441	CT001004871	929t01045498
990197567210206441	CT001004939	929t01045520
990197486000206441	CT001004936	929t01045533
990196923760206441	CT001004854	929t01045541
990196791650206441	CT001004400	929t01045543
990196791930206441	CT001004428	929t01045544
990196791640206441	CT001004399	929t01045545
990196791920206441	CT001004427	929t01045546
990196791850206441	CT001004421	929t01045552
990196791590206441	CT001004397	929t01045559
990196791600206441	CT001004398	929t01045560
990196791910206441	CT001004426	929t01045561
990196791570206441	CT001004395	929t01045562
990196791890206441	CT001004424	929t01045563
990196791860206441	CT001004420	929t01045571
990196791690206441	CT001004404	929t01045577
990196791710206441	CT001004405	929t01045578
990196791970206441	CT001004431	929t01045579
990196791730206441	CT001004408	929t01045585
990196791740206441	CT001004409	929t01045586
990196905750206441	CT001004842	929t01045591
990196792320206441	CT001004471	929t01045593
990196792330206441	CT001004470	929t01045594
990196792340206441	CT001004472	929t01045595
990197858950206441	HT017724639	929t01045604
99370690340106441		929t01045608
990196702300206441	CT001004765	929t01045609
990194118100206441	CT001004371	929t01045623
990194669350206441	CT001004572	929t01045628
990193825980206441	CT001004269	929t01045630
990194930960206441	CT001004653	929t01045631
990193621780206441	CT001002447	929t01045637
990190178490206441	CT001003215	929t01045652
990187923310206441	CT001002516	929t01045657
990204493940206441	CT001005320	929t01071005
990191693860206441	HT017260378	929t01071008
990191695080206441	HT017260501	929t01071009
990214790980206441	CT001007072	929t01071024
990151601750206441	HT014781372	929t01071027
990204677930206441	HT018336751	929t01071034
990204709830206441	CT001005350	929t01071039
990204729310206441	CT001005351	929t01071045
990194294430206441	HT017515159	929t01071070
990204978110206441	CT001005378	929t01071073
990183328040206441	HT016631090	929t01071075
990194540440206441	HT017539223	929t01074315
990193511400206441	CT003023930	929t01071081
990129165640206441	HT014047107	929t01071092
990129165780206441	HT014047121	929t01071093
990129201560206441	HT014050722	929t01071094
990131967200206441	HT014064704	929t01071098
990154862630206441	HT014898227	929t01071121
990205312200206441	CT001005408	929t01071123
990133464610206441	HT014216219	929t01071130
990205448340206441	HT018409527	929t01071143
990205457240206441	CT001005426	929t01071145
990205531900206441	CT001005422	929t01071163
990205547520206441	CT001005451	929t01071167
990134629070206441	HT014334059	929t01071198
990184337840206441	HT016728130	929t01071199
990175553520206441	HT015976361	929t01071200
990119942940206441	HT013672337	929t01071204
990205693290206441	CT001005434	929t01071213
990143226980206441	HT014591118	929t01071225
990194481520206441	HT017533391	929t01071227
990205777180206441	CT001005459	929t01071234
990205777200206441	CT001005461	929t01071235
990199183890206441	CT001005112	929t01071240
990202392400206441	HT018121694	929t01071247
990157625900206441	HT015141350	929t01071255
990160330100206441	HT015325956	929t01071256
990193750030206441	HT017462333	929t01071321
990194612760206441	HT017546415	929t01071340
990176420320206441	HT016037975	929t01071355
990186875510206441	HT016799440	929t01071359
990175958490206441	HT016016465	929t01071361
990196787590206441	HT017642044	929t01071391
990196807350206441	HT017643936	929t01071404
990207138360206441	HT018570300	929t01071416
990207138540206441	HT018570319	929t01071417
990207138710206441	HT018570335	929t01071418
990207142220206441	HT018570694	929t01071422
990207142460206441	HT018570718	929t01071424
990207142810206441	HT018570752	929t01071425
990207143140206441	HT018570786	929t01071426
990207143330206441	HT018570805	929t01071427
990207143420206441	HT018570815	929t01071428
990207143850206441	HT018570857	929t01071430
990207162050206441	HT018572647	929t01071431
990207162150206441	HT018572656	929t01071432
990207162240206441	HT018572668	929t01071434
990207162310206441	HT018572675	929t01071435
990207162390206441	HT018572683	929t01071436
990207162520206441	HT018572696	929t01071438
990207162600206441	HT018572704	929t01071440
990207162610206441	HT018572705	929t01071441
990207162670206441	HT018572713	929t01071442
990194775600206441	HT017562636	929t01071454
990206603430206441	CT002008767	929t01071455
990178049170206441	HT016189110	929t01071465
990196274430206441	HT017630832	929t01071476
990207394330206441	CT001005753	929t01071477
990207190000206441	CT003066189	929t01071483
990208010180206441	HT018641899	929t01071484
990197033920206441	HT017665474	929t01071490
990197057740206441	HT017667770	929t01071497
990187592020206441	CT003010975	929t01071504
990208439700206441	CT001005842	929t01071505
990197861290206441	HT017724873	929t01071537
990213724590206441	CT001006538	929t01071542
990213738030206441	CT001006540	929t01071544
990197953640206441	CT001004986	929t01071564
990198013510206441	CT001004973	929t01071575
990202413320206441	CT001005148	929t01071586
990188780430206441	CT003017077	929t01071589
990198140940206441	CT001005000	929t01071604
990178899650206441	HT016272514	929t01071613
990198301450206441	CT001005005	929t01071635
990198301490206441	CT001005028	929t01071636
990214236110206441	CT001006755	929t01071649
990180369610206441	HT016343317	929t01071650
990198344470206441	CT001005041	929t01071652
990179040600206441	HT016286733	929t01071665
990198413970206441	CT001005058	929t01071672
990198428470206441	CT001005055	929t01071676
990198441330206441	CT001005001	929t01071684
990180399540206441	HT016346345	929t01071687
990189952990206441	CT003018911	929t01071707
990198676020206441	CT001005082	929t01071712
990119117930206441	HT013588801	929t01071739
990119118040206441	HT013588813	929t01071742
990154784100206441	HT014890241	929t01071756
990154784150206441	HT014890247	929t01071757
990209727910206441	CT001005910	929t01071759
990190141970206441	HT017109499	929t01071768
990210059280206441	CT001005937	929t01071784
990202719580206441	CT001005190	929t01071803
990160527180206441	HT015345850	929t01071808
990202863920206441	CT001005223	929t01071824
990195011290206441	HT017585731	929t01071848
990182387470206441	HT016539017	929t01071861
990210887230206441	CT001006005	929t01071866
990203311440206441	CT001005260	929t01071875
990211678160206441	HT018996967	929t01071891
990207795560206441	HT018621598	929t01071923
990204171240206441	CT001005265	929t01071932
990204278340206441	CT001005311	929t01071941
990204435830206441	CT001005347	929t01071948
990208080580206441	CT001005820	929t01071950
990203615500206441	CT001005276	929t01071958
990203718630206441	HT018247319	929t01071965
990203718730206441	HT018247329	929t01071966
990191653470206441	HT017257111	929t01071967
990214433010206441	CT001006849	929t01071982
990214516850206441	CT001006887	929t01071984
990214514750206441	CT001006880	929t01071985
990215026890206441	CT001007190	929t01072005
990154320960206441	TT002234840	929t01072015
990154316740206441	TT002234423	929t01072017
990154316930206441	TT002234442	929t01072020
990154317330206441	TT002234480	929t01072023
990154318910206441	TT002234637	929t01072024
990154319220206441	TT002234668	929t01072025
990154321160206441	TT002234859	929t01072026
990154321220206441	TT002234865	929t01072027
990154321630206441	TT002234906	929t01072028
990183540640206441	HT016652133	929t01072034
990187627260206441	HT016872950	929t01072038
990189604530206441	HT017057769	929t01072039
990189722060206441	HT017069069	929t01072040
990189954520206441	HT017091177	929t01072044
990193976170206441	HT017484467	929t01072051
990194082690206441	HT017494995	929t01072055
990203035900206441	HT018183305	929t01072109
990210133000206441	HT018843426	929t01072161
990210134480206441	HT018843574	929t01072162
990214115500206441	HT019149702	929t01072211
990214713360206441	HT019208696	929t01072254
990214845350206441	HT019221714	929t01072270
990219233770206441	CT001007964	929t01072317
990217885880206441	HT019287126	929t01072387
990218059500206441	CT001007606	929t01072447
990192043420206441	HT017294775	929t01072454
990175136640206441	HT015971141	929t01072458
990189604660206441	HT017057782	929t01072472
990189604910206441	HT017057807	929t01072473
990190543150206441	HT017147825	929t01072484
990190544460206441	HT017147956	929t01072485
990197743670206441	HT017718038	929t01072504
990198143760206441	HT017751709	929t01072506
990202283320206441	HT018112104	929t01072526
990203038810206441	HT018183601	929t01072541
990203040860206441	HT018183810	929t01072543
990203057590206441	HT018185416	929t01072547
990203390690206441	HT018216885	929t01072555
990203391910206441	HT018217006	929t01072556
990203400410206441	HT018217868	929t01072562
990211417670206441	HT018970837	929t01072646
990206274750206441	HT018488252	929t01072674
990206276460206441	HT018488423	929t01072677
990206297220206441	HT018490367	929t01072681
990206304780206441	HT018491132	929t01072683
990206304830206441	HT018491137	929t01072684
990206345860206441	HT018495204	929t01072691
990208632470206441	HT018703904	929t01072722
990209391530206441	HT018769192	929t01072733
990209439790206441	HT018774019	929t01072740
990154316880206441	TT002234437	929t01072813
990154316890206441	TT002234438	929t01072814
990154316980206441	TT002234447	929t01072816
990154317050206441	TT002234454	929t01072817
990154317310206441	TT002234478	929t01072818
990154320840206441	TT002234828	929t01072819
990154321520206441	TT002234895	929t01072821
990154322260206441	TT002234969	929t01072822
990206726420206441	HT018530782	929t01072823
990207124850206441	HT018568957	929t01072824
990207124930206441	HT018568965	929t01072825
990207129490206441	HT018569422	929t01072827
990207133470206441	HT018569804	929t01072829
990210635750206441	CT001005991	929t01072855
990154318350206441	TT002234581	929t01072858
990182943030206441	HT016593246	929t01072862
990194437940206441	HT017529506	929t01072864
990203390860206441	HT018216901	929t01072868
990207136060206441	HT018570066	929t01072873
990207292010206441	HT018585522	929t01072874
990218908100206441	HT019387173	929t01072905
990218913200206441	CT001007909	929t01072907
990214677520206441	CT001007013	929t01072914
990218379670206441	CT001007718	929t01072917
990218515520206441	HT019348578	929t01072929
990218571770206441	HT019354099	929t01072967
990218680390206441	HT019364782	929t01072974
990210133790206441	HT018843506	929t01073021
990210508010206441	HT018879771	929t01073026
990213871160206441	HT019125369	929t01073069
990206328000206441	HT018493398	929t01073159
990154316960206441	TT002234445	929t01073172
990190545800206441	HT017148093	929t01073219
990202726850206441	HT018154259	929t01073225
990203046700206441	HT018184375	929t01073311
990203057710206441	HT018185428	929t01073312
990203059730206441	HT018185633	929t01073315
990203377480206441	HT018215698	929t01073316
990204253070206441	HT018296633	929t01073331
990206115400206441	HT018473672	929t01073369
990206304860206441	HT018491140	929t01073381
990206305120206441	HT018491166	929t01073382
990206367550206441	HT018497016	929t01073388
990207133250206441	HT018569782	929t01073393
990207125050206441	HT018568977	929t01073394
990207125120206441	HT018568984	929t01073395
990207125230206441	HT018568995	929t01073396
990207133410206441	HT018569798	929t01073397
990207133660206441	HT018569823	929t01073398
990207136290206441	HT018570093	929t01073401
990212631700206441	HT019034011	929t01073441
990218367720206441	HT019334077	929t01073497
990203400030206441	HT018217830	929t01073550
990214476580206441	HT019185484	929t01073588
990214503420206441	HT019188188	929t01073590
990154320880206441	TT002234832	929t01073660
990188615230206441	HT016968649	929t01073667
990207129230206441	HT018569395	929t01073672
990189577230206441	HT017055451	929t01073728
990190557180206441	HT017149218	929t01073736
990194439880206441	HT017529699	929t01073741
990194773760206441	HT017562455	929t01073743
990198145700206441	HT017751903	929t01073747
990202734460206441	HT018155035	929t01073762
990203040750206441	HT018183798	929t01073765
990203044660206441	HT018184169	929t01073767
990205261370206441	HT018391876	929t01073783
990205652670206441	HT018429159	929t01073784
990206239940206441	HT018484778	929t01073802
990206254480206441	HT018486211	929t01073803
990206304680206441	HT018491122	929t01073808
990207133730206441	HT018569830	929t01073816
990207297230206441	HT018586056	929t01073819
990210131660206441	HT018843288	929t01073832
990218789590206441	HT019375575	929t01073909
990154316630206441	TT002234413	929t01073919
990154316850206441	TT002234434	929t01073920
990207296890206441	HT018586019	929t01073932
990154318700206441	TT002234616	929t01073946
990154320730206441	TT002234818	929t01073947
990154322060206441	TT002234949	929t01073949
990154322340206441	TT002234977	929t01073950
990175153510206441	HT015972851	929t01073951
990188192650206441	HT016928124	929t01073956
990190545260206441	HT017148038	929t01073964
990191204130206441	HT017212539	929t01073965
990194771610206441	HT017562240	929t01073971
990194774120206441	HT017562493	929t01073972
990203036950206441	HT018183413	929t01073993
990203393550206441	HT018217173	929t01073999
990203400330206441	HT018217860	929t01074003
990204253490206441	HT018296675	929t01074011
990206254350206441	HT018486196	929t01074032
990207123040206441	HT018568775	929t01074038
990180271140206441	HT016333761	929t01074078
990194535850206441	HT017538754	929t01074084
990207095150206441	HT018566525	929t01074096
990217945040206441	HT019292981	929t01074142
990218695080206441	HT019366255	929t01074165
990218973630206441	HT019393680	929t01074200
990154316540206441	TT002234404	929t01074218
990154318540206441	TT002234600	929t01074220
990154319300206441	TT002234676	929t01074221
990154321950206441	TT002234938	929t01074222
990177132880206441	HT016108236	929t01074223
990207095220206441	HT018566532	929t01074227
990207134650206441	HT018569923	929t01074229
990214434600206441	HT019181364	929t01074230
990214612140206441	HT019198818	929t01074235
990194540440206441	HT017539223	929t01074315
990220455910206441	CT001008002	929t01074344
990219498280206441	CT001007968	929t01074350
990219364340206441	HT019432443	929t01074353
990219951960206441	HT019488950	929t01074387
990220664410206441	HT019560219	929t01074430
990222835460206441	HT019563377	929t01074432
990222966840206441	HT019576541	929t01074461
990223580640206441	CT001008109	929t01074473
990222879390206441	HT019567821	929t01074483
990223092770206441	HT019589081	929t01074485
990223535810206441	HT019633308	929t01074490
990223171820206441	HT019596965	929t01074506
990220577760206441	HT019551624	929t01074516
990220579110206441	HT019551759	929t01074517
990220592510206441	HT019553113	929t01074518
990223177850206441	HT019597573	929t01074526
990223493930206441	HT019629105	929t01074531
990223494210206441	HT019629133	929t01074532
990223535980206441	HT019633330	929t01074535
990223830360206441	HT019662475	929t01074538
990220038980206441	HT019497700	929t01074557
990223197590206441	HT019599535	929t01074564
990220592940206441	HT019553158	929t01074570
990223198710206441	HT019599647	929t01074572
990225851540206441	HT019777425	929t01074598
990225851600206441	HT019777431	929t01074599
990225542370206441	HT019746674	929t01074626
990225618720206441	HT019754232	929t01074627
990225618980206441	HT019754258	929t01074628
990225618520206441	HT019754214	929t01074629
990225762870206441	HT019768634	929t01074632
990181565030206441	CT001001417	929t01074646
990181611540206441	CT001001425	929t01074649
990181871680206441	CT001001424	929t01074651
990192529280206441	HT017342554	929t01074667
990192529340206441	HT017342559	929t01074668
990192529660206441	HT017342591	929t01074669
990192529690206441	HT017342594	929t01074670
990192529800206441	HT017342606	929t01074671
990192529850206441	HT017342611	929t01074672
990199183880206441	CT001005108	929t01074690
990205880620206441	HT018450747	929t01074693
990175069840206441	CT001000748	929t01074703
990175069850206441	CT001000750	929t01074704
990186680310206441	CT001002115	929t01074709
990206882550206441	HT018545558	929t01074713
990206882640206441	HT018545567	929t01074714
990196805700206441	HT017643763	929t01074725
990196805780206441	HT017643773	929t01074726
990196805950206441	HT017643790	929t01074727
990196806250206441	HT017643821	929t01074728
990196814360206441	HT017644617	929t01074729
990196814450206441	HT017644626	929t01074731
990207161460206441	HT018572591	929t01074732
990208939720206441	HT018734392	929t01074754
99370695565206441		929t01074757
990213825420206441	CT001006564	929t01074761
990214031620206441	CT001006667	929t01074766
990214031630206441	CT001006656	929t01074767
990178914770206441	CT001001160	929t01074768
990189205770206441	CT001002830	929t01074770
990198234640206441	HT017760207	929t01074814
990198234660206441	HT017760209	929t01074815
990198234860206441	HT017760229	929t01074820
990214584380206441	HT019196133	929t01074837
990208809490206441	HT018721612	929t01074839
990218205100206441	HT019318786	929t01074842
990219625100206441	HT019458017	929t01074872
990219625220206441	HT019458041	929t01074873
990219625280206441	HT019458048	929t01074876
990219662810206441	HT019461763	929t01074894
990219662840206441	HT019461766	929t01074895
990219662930206441	HT019461775	929t01074896
990219663010206441	HT019461783	929t01074897
990219663050206441	HT019461787	929t01074898
990219663140206441	HT019461797	929t01074899
990212960890206441	HT019066572	929t01074923
990217464100206441	HT019245475	929t01074941
990210819420206441	HT018910984	929t01074945
990198911980206441	HT017825554	929t01074962
990225137990206441	HT019706394	929t01074987
990197439230206441	HT017697288	929t01074995
990197439180206441	HT017697282	929t01074996
990213741460206441	HT019112438	929t01075006
990214067370206441	HT019144920	929t01075010
990214260690206441	HT019164092	929t01075011
990214843640206441	HT019221533	929t01075023
990217899160206441	HT019288458	929t01075031
990217899590206441	HT019288505	929t01075033
990218028670206441	HT019301245	929t01075049
990218031530206441	HT019301522	929t01075050
990218037590206441	HT019302135	929t01075052
990218037790206441	HT019302155	929t01075054
990218038840206441	HT019302261	929t01075056
990218367570206441	HT019334062	929t01075059
990218367600206441	HT019334065	929t01075061
990223092730206441	HT019589076	929t01075106
990223092750206441	HT019589079	929t01075107
990223188060206441	HT019598599	929t01075116
990214843100206441	HT019221475	929t01075122
990214067220206441	HT019144904	929t01075132
990214570540206441	HT019194812	929t01075134
990217899770206441	HT019288523	929t01075138
990218041160206441	HT019302495	929t01075145
990218367620206441	HT019334067	929t01075147
990218980620206441	HT019394394	929t01075156
990219342870206441	HT019430281	929t01075157
990222877840206441	HT019567665	929t01075172
990223092760206441	HT019589080	929t01075174
990223171180206441	HT019596900	929t01075175
990154656480206441	HT014877309	929t01075187
990213603210206441	HT019098669	929t01075190
990213604600206441	HT019098811	929t01075192
990220142650206441	HT019508050	929t01075196
990223146330206441	HT019594450	929t01075200
990218035360206441	HT019301910	929t01075217
990225636900206441	CT001008340	929t01075229
990214272430206441	HT019165298	929t01075238
990211373550206441	HT018966434	929t01075271
990214272470206441	HT019165301	929t01075275
990213603010206441	HT019098649	929t01075276
990214033600206441	HT019141549	929t01075280
990214844030206441	HT019221573	929t01075288
990217899880206441	HT019288535	929t01075299
990218033910206441	HT019301763	929t01075304
990218036230206441	HT019301999	929t01075305
990218367630206441	HT019334068	929t01075307
990223184440206441	HT019598235	929t01075322
990223794810206441	HT019658965	929t01075326
990225925990206441	HT019784886	929t01075335
990223755160206441	HT019655184	929t01075357
990223755460206441	HT019655216	929t01075358
990226301960206441	HT019822536	929t01075385
990226023890206441	HT019794663	929t01075388
990226300460206441	HT019822384	929t01075391
990226300640206441	HT019822399	929t01075392
990226301820206441	HT019822522	929t01075393
990226302220206441	HT019822562	929t01075394
990226363340206441	HT019828608	929t01075396
990226363470206441	HT019828622	929t01075401
990223329200206441	HT019612674	929t01075407
990223692190206441	HT019648885	929t01075416
990223800510206441	HT019659551	929t01075423
990223800580206441	HT019659558	929t01075424
990223870410206441	HT019666495	929t01075427
990226417940206441	HT019834012	929t01075440
990226418150206441	HT019834034	929t01075441
990226418670206441	HT019834087	929t01075442
990223870090206441	HT019666462	929t01075450
990226418120206441	HT019834031	929t01075457
990226419590206441	HT019834181	929t01075462
990226420260206441	HT019834248	929t01075464
990224023720206441	HT019681774	929t01075468
990224131080206441	HT019692374	929t01075470
990224131850206441	HT019692451	929t01075472
990224132140206441	HT019692481	929t01075473
990224142910206441	HT019693554	929t01075474
990224155920206441	HT019694849	929t01075475
990224156040206441	HT019694861	929t01075476
990225961930206441	HT019788490	929t01075482
990225619160206441	HT019754276	929t01075487
990225648710206441	HT019757162	929t01075488
990225671940206441	HT019759487	929t01075489
990226450750206441	HT019837316	929t01075496
990226451130206441	HT019837354	929t01075498
990226452750206441	HT019837520	929t01075501
990194066070206441	HT017493367	929t01075502
